Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_papillomavirus_6b_mixed_exp,4,0.06486079632366482
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,0,0.030996443201381816
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,1,0.02775580295534914
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,2,0.036980729773420186
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,3,0.028166962679337323
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Macaca_mulatta_mixed_exp,4,0.03330892302034886
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,0,0.10086908379458365
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,1,0.13173718043354407
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,2,0.08917464244138998
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,3,0.10060923045449646
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Neurospora_crassa_OR74A_mixed_exp,4,0.08294152600869656
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,0,0.017747154916409776
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,1,0.01658167409184558
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,2,0.016285460433806048
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,3,0.022167549736247315
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryctolagus_cuniculus_mixed_exp,4,0.017504530338906418
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Oryza_sativa_Japonica_mixed_exp,0,0.02291392847680421
